2026-03-30 01:23:44 INFO  com.coforge.filters.LoggingFilter - Request /admin/billPayments/search GET ?query=gau
2026-03-30 11:47:01 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 11:47:01 INFO  com.coforge.filters.LoggingFilter - Request /auth/transactions/dates POST ?from=2026-03-28&to=2026-03-31
2026-03-30 11:47:06 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 11:47:06 INFO  com.coforge.filters.LoggingFilter - Request /auth/transactions/dates GET ?from=2026-03-28&to=2026-03-31
2026-03-30 11:47:59 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:47:59 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:48:00 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 1.272 seconds (process running for 10834.996)
2026-03-30 11:48:03 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 11:48:03 INFO  com.coforge.filters.LoggingFilter - Request /auth/transactions/dates GET ?from=2026-03-28&to=2026-03-31
2026-03-30 11:48:17 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:48:17 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:48:18 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 1.172 seconds (process running for 10852.7)
2026-03-30 11:48:19 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 11:48:19 INFO  com.coforge.filters.LoggingFilter - Request /auth/transactions/dates GET ?from=2026-03-28&to=2026-03-31
2026-03-30 11:48:42 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:48:42 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:48:43 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 0.951 seconds (process running for 10877.759)
2026-03-30 11:48:54 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:48:54 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:48:55 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 0.929 seconds (process running for 10889.958)
2026-03-30 11:49:16 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:49:16 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:49:17 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 0.98 seconds (process running for 10911.857)
2026-03-30 11:49:29 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:49:29 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:49:30 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 0.937 seconds (process running for 10925.163)
2026-03-30 11:49:33 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 11:49:33 INFO  com.coforge.filters.LoggingFilter - Request /auth/transactions/dates GET ?from=2026-03-28&to=2026-03-31
2026-03-30 11:50:32 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:50:32 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:50:33 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 0.985 seconds (process running for 10987.915)
2026-03-30 11:52:47 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:52:47 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:53:51 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:53:51 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:53:56 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:53:56 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:54:46 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:54:46 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:54:55 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:54:55 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:55:48 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:55:48 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:55:49 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 1.069 seconds (process running for 11303.6)
2026-03-30 11:55:50 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:55:50 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:56:00 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:56:00 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:56:01 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 0.916 seconds (process running for 11316.208)
2026-03-30 11:56:20 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:56:20 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:56:22 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 1.267 seconds (process running for 11336.515)
2026-03-30 11:56:23 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 11:56:23 INFO  com.coforge.filters.LoggingFilter - Request /auth/transactions/dates GET ?from=2026-03-28&to=2026-03-31
2026-03-30 11:56:25 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 11:56:25 INFO  com.coforge.filters.LoggingFilter - Request /auth/transactions/dates GET ?from=2026-03-28&to=2026-03-31
2026-03-30 11:56:56 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:56:56 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:56:57 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 0.978 seconds (process running for 11371.684)
2026-03-30 11:57:02 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 11:57:02 INFO  com.coforge.filters.LoggingFilter - Request /auth/transactions/dates GET ?from=2026-03-28&to=2026-03-31
2026-03-30 11:57:23 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543234 gaurav3@mail.com
2026-03-30 11:57:23 INFO  com.coforge.filters.LoggingFilter - Request /auth/transactions/dates GET ?from=2026-03-28&to=2026-03-31
2026-03-30 11:58:04 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:58:04 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:58:05 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 0.952 seconds (process running for 11439.584)
2026-03-30 11:58:29 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:58:29 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:58:30 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 0.994 seconds (process running for 11464.922)
2026-03-30 11:58:46 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:58:46 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:58:47 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 1.064 seconds (process running for 11481.679)
2026-03-30 11:59:16 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:59:16 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:59:17 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 0.947 seconds (process running for 11512.02)
2026-03-30 11:59:36 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 11:59:36 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 11:59:37 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 1.065 seconds (process running for 11531.617)
2026-03-30 12:00:03 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 12:00:03 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 12:00:04 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 1.151 seconds (process running for 11559.052)
2026-03-30 12:00:35 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 12:00:35 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 12:00:36 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 1.159 seconds (process running for 11591.455)
2026-03-30 12:00:38 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 12:00:38 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 12:00:39 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 1.137 seconds (process running for 11594.186)
2026-03-30 12:00:51 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543234 gaurav3@mail.com
2026-03-30 12:00:51 INFO  com.coforge.filters.LoggingFilter - Request /auth/transactions/category/WALLET_TOP_UP GET 
2026-03-30 12:02:34 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 12:02:34 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 12:02:35 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 1.19 seconds (process running for 11710.012)
2026-03-30 12:21:34 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 12:21:34 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 12:21:36 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 1.71 seconds (process running for 12850.851)
2026-03-30 12:22:38 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 12:22:38 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 12:22:39 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 1.522 seconds (process running for 12914.297)
2026-03-30 12:22:55 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 12:22:55 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 12:22:57 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 1.952 seconds (process running for 12931.488)
2026-03-30 12:23:05 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543234 gaurav3@mail.com
2026-03-30 12:23:05 INFO  com.coforge.filters.LoggingFilter - Request /auth/transactions/all GET 
2026-03-30 12:26:41 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 12:26:41 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 12:26:43 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 1.492 seconds (process running for 13157.64)
2026-03-30 14:35:07 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Stuti 6657755334 stuti@mail.com
2026-03-30 14:35:07 INFO  com.coforge.filters.LoggingFilter - Request /auth/transactions/category/BILL_PAYMENT GET 
2026-03-30 14:36:36 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Shivaya 6774563245 shivaya@mail.com
2026-03-30 14:36:36 INFO  com.coforge.filters.LoggingFilter - Request /auth/transactions/category/BILL_PAYMENT GET 
2026-03-30 14:37:07 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 14:37:07 INFO  com.coforge.filters.LoggingFilter - Request /admin/transactions/category/BILL_PAYMENT GET 
2026-03-30 14:37:48 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 14:37:48 INFO  com.coforge.filters.LoggingFilter - Request /admin/transactions/subcategory/ELECTRICITY GET 
2026-03-30 14:41:31 INFO  com.coforge.PaymentWalletApplication - Starting PaymentWalletApplication using Java 21.0.10 with PID 20920 (C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication\target\classes started by Gaurav.Kuriyal in C:\Users\Gaurav.Kuriyal\JavaTrainingProjects\PaymentApplicationProject\mergedMainBranch1\Payment-WalletApplication\Payment-WalletApplication)
2026-03-30 14:41:31 INFO  com.coforge.PaymentWalletApplication - No active profile set, falling back to 1 default profile: "default"
2026-03-30 14:41:34 INFO  com.coforge.PaymentWalletApplication - Started PaymentWalletApplication in 3.294 seconds (process running for 21254.891)
2026-03-30 14:49:10 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 14:49:10 INFO  com.coforge.filters.LoggingFilter - Request /admin/billPayments/getBetween GET ?start=2026-03-29&to=2026-03-31
2026-03-30 14:49:30 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 14:49:30 INFO  com.coforge.filters.LoggingFilter - Request /admin/billPayments/getBetween GET ?start=2026-03-29&end=2026-03-31
2026-03-30 14:49:37 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Admin 9999999999 admin@mail.com
2026-03-30 14:49:37 INFO  com.coforge.filters.LoggingFilter - Request /admin/billPayments/getBetween GET ?start=2026-03-28&end=2026-03-31
2026-03-30 14:50:02 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Swapna 5566778876 swapna@mail.com
2026-03-30 14:50:02 INFO  com.coforge.filters.LoggingFilter - Request /auth/billPayments/getBetween GET ?start=2026-03-28&end=2026-03-31
2026-03-30 14:50:23 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Swapna 5566778876 swapna@mail.com
2026-03-30 14:50:23 INFO  com.coforge.filters.LoggingFilter - Request /auth/billPayments GET 
2026-03-30 14:50:47 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Swapna 5566778876 swapna@mail.com
2026-03-30 14:50:47 INFO  com.coforge.filters.LoggingFilter - Request /auth/transactions/dates GET ?start=2026-03-28&to=2026-03-31
2026-03-30 14:50:58 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Swapna 5566778876 swapna@mail.com
2026-03-30 14:50:58 INFO  com.coforge.filters.LoggingFilter - Request /auth/transactions/dates GET ?from=2026-03-28&to=2026-03-31
2026-03-30 14:51:52 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Swapna 5566778876 swapna@mail.com
2026-03-30 14:51:52 INFO  com.coforge.filters.LoggingFilter - Request /auth/billPayments/getBetween GET ?start=2026-03-28&end=2026-03-31
2026-03-30 15:18:44 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Swapna 5566778876 swapna@mail.com
2026-03-30 15:18:44 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary POST 
2026-03-30 15:18:55 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Swapna 5566778876 swapna@mail.com
2026-03-30 15:18:55 INFO  com.coforge.filters.LoggingFilter - Request /auth/beneficiary GET 
2026-03-30 15:31:21 INFO  com.coforge.filters.LoggingFilter - Request /customers/signup POST 
2026-03-30 15:31:43 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543238 gaurav32@mail.com
2026-03-30 15:31:43 INFO  com.coforge.filters.LoggingFilter - Request /auth/wallets GET 
2026-03-30 15:32:29 INFO  com.coforge.security.JwtAuthenticationFilter - Authorised User: Gaurav 8876543238 gaurav32@mail.com
